seed,domain,N,method,c,V_F0,V,DeltaV,routing_F0,routing,DeltaV_contribution_photo,DeltaV_contribution_art_painting,DeltaV_contribution_cartoon,DeltaV_contribution_sketch
3,cartoon,25,O50,0.15,0.817369289745614,0.7889083508147237,-0.0284609389308903,"F,F,F,F","F,F,F,F",-0.0063840670367764085,-0.02037088991134553,0.0015308795082286664,-0.003236861490997056
3,cartoon,25,REP,0.0,0.8416302193526375,0.8370900502061451,-0.004540169146492357,"D,D,F,F","D,D,F,F",0.0,0.0,0.001371552761471967,-0.0059117219079643235
3,cartoon,25,REP,0.02,0.8316302193526375,0.8270900502061451,-0.004540169146492357,"D,D,F,F","D,D,F,F",0.0,0.0,0.001371552761471967,-0.0059117219079643235
3,cartoon,25,REP,0.05,0.819201807251176,0.8220376563456353,0.0028358490944593306,"F,D,F,F","F,F,F,F",0.003615127919911032,0.0037608903210407107,0.001371552761471967,-0.0059117219079643235
3,cartoon,25,REP,0.1,0.817369289745614,0.8220376563456353,0.004668366600021345,"F,F,F,F","F,F,F,F",0.003615127919911032,0.005593407826602725,0.001371552761471967,-0.0059117219079643235
3,cartoon,25,REP,0.15,0.817369289745614,0.8220376563456353,0.004668366600021345,"F,F,F,F","F,F,F,F",0.003615127919911032,0.005593407826602725,0.001371552761471967,-0.0059117219079643235
3,cartoon,25,REP2,0.0,0.8416302193526375,0.829832916306416,-0.011797303046221508,"D,D,F,F","D,D,F,F",0.0,0.0,-0.0026865381397634114,-0.009110764906458207
3,cartoon,25,REP2,0.02,0.8316302193526375,0.823624930949376,-0.008005288403261424,"D,D,F,F","F,D,F,F",0.00379201464296014,0.0,-0.0026865381397634114,-0.009110764906458207
3,cartoon,25,REP2,0.05,0.819201807251176,0.8204964452005334,0.001294637949357469,"F,D,F,F","F,F,F,F",0.008720426744421667,0.004371514251157421,-0.0026865381397634114,-0.009110764906458207
3,cartoon,25,REP2,0.1,0.817369289745614,0.8204964452005334,0.0031271554549194835,"F,F,F,F","F,F,F,F",0.008720426744421667,0.006204031756719436,-0.0026865381397634114,-0.009110764906458207
3,cartoon,25,REP2,0.15,0.817369289745614,0.8204964452005334,0.0031271554549194835,"F,F,F,F","F,F,F,F",0.008720426744421667,0.006204031756719436,-0.0026865381397634114,-0.009110764906458207
3,sketch,25,STD,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,sketch,25,STD,0.02,0.8316302193526375,0.7951254370328948,-0.036504782319742635,"D,D,F,F","D,D,D,D",0.0,0.0,-0.016739273880928968,-0.019765508438813778
3,sketch,25,STD,0.05,0.819201807251176,0.7691484539128546,-0.050053353338321394,"F,D,F,F","D,D,F,D",-0.00257158789853848,0.0,-0.020216257000969212,-0.027265508438813785
3,sketch,25,STD,0.1,0.817369289745614,0.7377654890246972,-0.07960380072091677,"F,F,F,F","D,D,F,F",-0.015071587898538463,-0.010667482494437969,-0.020216257000969212,-0.03364847332697113
3,sketch,25,STD,0.15,0.817369289745614,0.7127654890246972,-0.1046038007209168,"F,F,F,F","D,D,F,F",-0.027571587898538474,-0.02316748249443798,-0.020216257000969212,-0.03364847332697113
3,sketch,25,O50,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,sketch,25,O50,0.02,0.8316302193526375,0.7951254370328948,-0.036504782319742635,"D,D,F,F","D,D,D,D",0.0,0.0,-0.016739273880928968,-0.019765508438813778
3,sketch,25,O50,0.05,0.819201807251176,0.7681516402563121,-0.051050166994863866,"F,D,F,F","D,D,F,D",-0.00257158789853848,0.0,-0.02121307065751174,-0.027265508438813785
3,sketch,25,O50,0.1,0.817369289745614,0.7306516402563119,-0.08671764948930205,"F,F,F,F","D,D,F,D",-0.015071587898538463,-0.010667482494437969,-0.02121307065751174,-0.03976550843881377
3,sketch,25,O50,0.15,0.817369289745614,0.693151640256312,-0.12421764948930192,"F,F,F,F","D,D,F,D",-0.027571587898538474,-0.02316748249443798,-0.02121307065751174,-0.05226550843881378
3,sketch,25,REP,0.0,0.8416302193526375,0.8380088166944164,-0.0036214026582210845,"D,D,F,F","D,D,F,F",0.0,0.0,-0.0019498441304087177,-0.0016715585278124778
3,sketch,25,REP,0.02,0.8316302193526375,0.8280088166944164,-0.0036214026582210845,"D,D,F,F","D,D,F,F",0.0,0.0,-0.0019498441304087177,-0.0016715585278124778
3,sketch,25,REP,0.05,0.819201807251176,0.8143488774993588,-0.00485292975181717,"F,D,F,F","F,D,F,F",-0.0012315270935960576,0.0,-0.0019498441304087177,-0.0016715585278124778
3,sketch,25,REP,0.1,0.817369289745614,0.8051870247509276,-0.012182264994686332,"F,F,F,F","F,F,F,F",-0.0012315270935960576,-0.007329335242869078,-0.0019498441304087177,-0.0016715585278124778
3,sketch,25,REP,0.15,0.817369289745614,0.8051870247509276,-0.012182264994686332,"F,F,F,F","F,F,F,F",-0.0012315270935960576,-0.007329335242869078,-0.0019498441304087177,-0.0016715585278124778
3,sketch,25,REP2,0.0,0.8416302193526375,0.8257596787922306,-0.01587054056040693,"D,D,F,F","D,D,F,F",0.0,0.0,-0.003925491210679505,-0.011945049349727593
3,sketch,25,REP2,0.02,0.8316302193526375,0.8157596787922305,-0.01587054056040693,"D,D,F,F","D,D,F,F",0.0,0.0,-0.003925491210679505,-0.011945049349727593
3,sketch,25,REP2,0.05,0.819201807251176,0.8007596787922304,-0.01844212845894555,"F,D,F,F","D,D,F,F",-0.00257158789853848,0.0,-0.003925491210679505,-0.011945049349727593
3,sketch,25,REP2,0.1,0.817369289745614,0.7853482695772425,-0.032021020168371495,"F,F,F,F","F,F,F,F",-0.007468615922453514,-0.008681863685510882,-0.003925491210679505,-0.011945049349727593
3,sketch,25,REP2,0.15,0.817369289745614,0.7853482695772425,-0.032021020168371495,"F,F,F,F","F,F,F,F",-0.007468615922453514,-0.008681863685510882,-0.003925491210679505,-0.011945049349727593
3,photo,50,STD,0.0,0.8416302193526375,0.8215180169297652,-0.02011220242287226,"D,D,F,F","F,D,D,D",0.006392579896870365,0.0,-0.011739273880928963,-0.014765508438813774
3,photo,50,STD,0.02,0.8316302193526375,0.8065180169297652,-0.025112202422872265,"D,D,F,F","F,D,D,D",0.01139257989687037,0.0,-0.016739273880928968,-0.019765508438813778
3,photo,50,STD,0.05,0.819201807251176,0.7840180169297651,-0.035183790321410835,"F,D,F,F","F,D,D,D",0.016320991998331896,0.0,-0.024239273880928974,-0.027265508438813785
3,photo,50,STD,0.1,0.817369289745614,0.762746688451011,-0.054622601294602946,"F,F,F,F","F,F,F,D",0.016320991998331896,-0.00013885103661784304,-0.031039233817503342,-0.03976550843881377
3,photo,50,STD,0.15,0.817369289745614,0.750246688451011,-0.06712260129460301,"F,F,F,F","F,F,F,D",0.016320991998331896,-0.00013885103661784304,-0.031039233817503342,-0.05226550843881378
3,photo,50,O50,0.0,0.8416302193526375,0.8190549627425731,-0.02257525661006443,"D,D,F,F","F,D,D,D",0.003929525709678278,0.0,-0.011739273880928963,-0.014765508438813774
3,photo,50,O50,0.02,0.8316302193526375,0.804054962742573,-0.027575256610064436,"D,D,F,F","F,D,D,D",0.008929525709678282,0.0,-0.016739273880928968,-0.019765508438813778
3,photo,50,O50,0.05,0.819201807251176,0.7815549627425731,-0.037646844508602895,"F,D,F,F","F,D,D,D",0.013857937811139809,0.0,-0.024239273880928974,-0.027265508438813785
3,photo,50,O50,0.1,0.817369289745614,0.7614276059394545,-0.05594168380615949,"F,F,F,F","F,F,F,D",0.013857937811139809,-0.0005297981984100364,-0.029504314980075552,-0.03976550843881377
3,photo,50,O50,0.15,0.817369289745614,0.7489276059394544,-0.06844168380615956,"F,F,F,F","F,F,F,D",0.013857937811139809,-0.0005297981984100364,-0.029504314980075552,-0.05226550843881378
3,photo,50,REP,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,photo,50,REP,0.02,0.8316302193526375,0.8018778758718003,-0.029752343480837218,"D,D,F,F","F,F,F,D",0.0027279071312124037,0.0009556629669411898,-0.013670405140177061,-0.019765508438813778
3,photo,50,REP,0.05,0.819201807251176,0.7943778758718003,-0.024823931379375663,"F,D,F,F","F,F,F,D",0.0076563192326739304,0.008455662966941196,-0.013670405140177061,-0.027265508438813785
3,photo,50,REP,0.1,0.817369289745614,0.7918917765600864,-0.0254775131855276,"F,F,F,F","F,F,F,F",0.0076563192326739304,0.010288180472503211,-0.013670405140177061,-0.029751607750527737
3,photo,50,REP,0.15,0.817369289745614,0.7918917765600864,-0.0254775131855276,"F,F,F,F","F,F,F,F",0.0076563192326739304,0.010288180472503211,-0.013670405140177061,-0.029751607750527737
3,photo,50,REP2,0.0,0.8416302193526375,0.8153958517121765,-0.026234367640460943,"D,D,F,F","F,D,D,D",0.00027041467928168306,0.0,-0.011739273880928963,-0.014765508438813774
3,photo,50,REP2,0.02,0.8316302193526375,0.8011926562733446,-0.030437563079292906,"D,D,F,F","F,D,F,D",0.0052704146792816875,0.0,-0.015942469319760844,-0.019765508438813778
3,photo,50,REP2,0.05,0.819201807251176,0.7908142404398733,-0.028387566811302722,"F,D,F,F","F,F,F,D",0.010198826780743214,0.004621584166528664,-0.015942469319760844,-0.027265508438813785
3,photo,50,REP2,0.1,0.817369289745614,0.7813011420046109,-0.03606814774100309,"F,F,F,F","F,F,F,F",0.010198826780743214,0.0064541016720906785,-0.015942469319760844,-0.036778606874076136
3,photo,50,REP2,0.15,0.817369289745614,0.7813011420046109,-0.03606814774100309,"F,F,F,F","F,F,F,F",0.010198826780743214,0.0064541016720906785,-0.015942469319760844,-0.036778606874076136
3,art_painting,50,STD,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,art_painting,50,STD,0.02,0.8316302193526375,0.7951254370328948,-0.036504782319742635,"D,D,F,F","D,D,D,D",0.0,0.0,-0.016739273880928968,-0.019765508438813778
3,art_painting,50,STD,0.05,0.819201807251176,0.772991490672451,-0.046210316578724986,"F,D,F,F","F,F,D,D",-0.0021958975160945304,0.007490363257112248,-0.024239273880928974,-0.027265508438813785
3,art_painting,50,STD,0.1,0.817369289745614,0.763067292230083,-0.054301997515531,"F,F,F,F","F,F,F,F",-0.0021958975160945304,0.009322880762674263,-0.025577273089945313,-0.03585170767216547
3,art_painting,50,STD,0.15,0.817369289745614,0.763067292230083,-0.054301997515531,"F,F,F,F","F,F,F,F",-0.0021958975160945304,0.009322880762674263,-0.025577273089945313,-0.03585170767216547
3,art_painting,50,O50,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,art_painting,50,O50,0.02,0.8316302193526375,0.7958408271428534,-0.035789392209784054,"D,D,F,F","D,F,D,D",0.0,0.0007153901099586357,-0.016739273880928968,-0.019765508438813778
3,art_painting,50,O50,0.05,0.819201807251176,0.7737165175252974,-0.04548528972587862,"F,D,F,F","F,F,D,D",-0.0021958975160945304,0.008215390109958642,-0.024239273880928974,-0.027265508438813785
3,art_painting,50,O50,0.1,0.817369289745614,0.7566302663332183,-0.060739023412395676,"F,F,F,F","F,F,F,D",-0.0021958975160945304,0.010047907615520657,-0.028825525073008118,-0.03976550843881377
3,art_painting,50,O50,0.15,0.817369289745614,0.7462796355764852,-0.07108965416912871,"F,F,F,F","F,F,F,F",-0.0021958975160945304,0.010047907615520657,-0.028825525073008118,-0.05011613919554678
3,art_painting,50,REP,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,art_painting,50,REP,0.02,0.8316302193526375,0.7988121104834994,-0.03281810886913805,"D,D,F,F","D,D,F,F",0.0,0.0,-0.016512052212294293,-0.016306056656843843
3,art_painting,50,REP,0.05,0.819201807251176,0.7975595079563785,-0.02164229929479744,"F,D,F,F","F,F,F,F",0.0040057210623712924,0.007170088511969375,-0.016512052212294293,-0.016306056656843843
3,art_painting,50,REP,0.1,0.817369289745614,0.7975595079563785,-0.019809781789235426,"F,F,F,F","F,F,F,F",0.0040057210623712924,0.00900260601753139,-0.016512052212294293,-0.016306056656843843
3,art_painting,50,REP,0.15,0.817369289745614,0.7975595079563785,-0.019809781789235426,"F,F,F,F","F,F,F,F",0.0040057210623712924,0.00900260601753139,-0.016512052212294293,-0.016306056656843843
3,art_painting,50,REP2,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,art_painting,50,REP2,0.02,0.8316302193526375,0.7964016933917752,-0.035228525960862234,"D,D,F,F","D,D,F,D",0.0,0.0,-0.015463017522048456,-0.019765508438813778
3,art_painting,50,REP2,0.05,0.819201807251176,0.7835263823695537,-0.03567542488162223,"F,D,F,F","F,F,F,F",0.0027741939687752626,0.0024230129338983497,-0.015463017522048456,-0.025409614262247304
3,art_painting,50,REP2,0.1,0.817369289745614,0.7835263823695537,-0.033842907376060216,"F,F,F,F","F,F,F,F",0.0027741939687752626,0.004255530439460364,-0.015463017522048456,-0.025409614262247304
3,art_painting,50,REP2,0.15,0.817369289745614,0.7835263823695537,-0.033842907376060216,"F,F,F,F","F,F,F,F",0.0027741939687752626,0.004255530439460364,-0.015463017522048456,-0.025409614262247304
3,cartoon,50,STD,0.0,0.8416302193526375,0.8275594464799635,-0.014070772872673998,"D,D,F,F","D,D,F,D",0.0,0.0,0.0006947355661396926,-0.014765508438813774
3,cartoon,50,STD,0.02,0.8316302193526375,0.8125594464799635,-0.019070772872674002,"D,D,F,F","D,D,F,D",0.0,0.0,0.0006947355661396926,-0.019765508438813778
3,cartoon,50,STD,0.05,0.819201807251176,0.7915757266531853,-0.027626080597990654,"F,D,F,F","D,D,F,F",-0.00257158789853848,0.0,0.0006947355661396926,-0.025749228265591922
3,cartoon,50,STD,0.1,0.817369289745614,0.7691528531656368,-0.04821643657997721,"F,F,F,F","F,D,F,F",-0.012494461386087036,-0.010667482494437969,0.0006947355661396926,-0.025749228265591922
3,cartoon,50,STD,0.15,0.817369289745614,0.7566528531656367,-0.06071643657997727,"F,F,F,F","F,D,F,F",-0.012494461386087036,-0.02316748249443798,0.0006947355661396926,-0.025749228265591922
3,cartoon,50,O50,0.0,0.8416302193526375,0.8403501934998148,-0.0012800258528227193,"D,D,F,F","D,D,F,F",0.0,0.0,0.0003317590220557054,-0.0016117848748784802
3,cartoon,50,O50,0.02,0.8316302193526375,0.8303501934998148,-0.0012800258528227193,"D,D,F,F","D,D,F,F",0.0,0.0,0.0003317590220557054,-0.0016117848748784802
3,cartoon,50,O50,0.05,0.819201807251176,0.8153501934998147,-0.003851613751361227,"F,D,F,F","D,D,F,F",-0.00257158789853848,0.0,0.0003317590220557054,-0.0016117848748784802
3,cartoon,50,O50,0.1,0.817369289745614,0.7936093965564117,-0.02375989318920224,"F,F,F,F","F,D,F,F",-0.011812384841941498,-0.010667482494437969,0.0003317590220557054,-0.0016117848748784802
3,cartoon,50,O50,0.15,0.817369289745614,0.7811093965564118,-0.0362598931892022,"F,F,F,F","F,D,F,F",-0.011812384841941498,-0.02316748249443798,0.0003317590220557054,-0.0016117848748784802
3,cartoon,50,REP,0.0,0.8416302193526375,0.828963101207496,-0.012667118145141543,"D,D,F,F","D,D,F,D",0.0,0.0,0.00209839029367212,-0.014765508438813774
3,cartoon,50,REP,0.02,0.8316302193526375,0.8152480785527783,-0.016382140799859224,"D,D,F,F","F,D,F,D",0.001284977345282462,0.0,0.00209839029367212,-0.019765508438813778
3,cartoon,50,REP,0.05,0.819201807251176,0.8059536923590795,-0.01324811489209643,"F,D,F,F","F,F,F,F",0.006213389446743989,0.00493402126496062,0.00209839029367212,-0.026493915897473186
3,cartoon,50,REP,0.1,0.817369289745614,0.8059536923590795,-0.011415597386534415,"F,F,F,F","F,F,F,F",0.006213389446743989,0.006766538770522634,0.00209839029367212,-0.026493915897473186
3,cartoon,50,REP,0.15,0.817369289745614,0.8059536923590795,-0.011415597386534415,"F,F,F,F","F,F,F,F",0.006213389446743989,0.006766538770522634,0.00209839029367212,-0.026493915897473186
3,cartoon,50,REP2,0.0,0.8416302193526375,0.816662884671202,-0.024967334681435527,"D,D,F,F","D,D,F,D",0.0,0.0,-0.010201826242621836,-0.014765508438813774
3,cartoon,50,REP2,0.02,0.8316302193526375,0.805454899314162,-0.026175320038475447,"D,D,F,F","F,D,F,D",0.00379201464296014,0.0,-0.010201826242621836,-0.019765508438813778
3,cartoon,50,REP2,0.05,0.819201807251176,0.7932635378258642,-0.025938269425311744,"F,D,F,F","F,F,F,D",0.008720426744421667,0.002808638511702183,-0.010201826242621836,-0.027265508438813785
3,cartoon,50,REP2,0.1,0.817369289745614,0.7922487900959884,-0.025120499649625594,"F,F,F,F","F,F,F,F",0.008720426744421667,0.0046411560172641975,-0.010201826242621836,-0.028280256168689594
3,cartoon,50,REP2,0.15,0.817369289745614,0.7922487900959884,-0.025120499649625594,"F,F,F,F","F,F,F,F",0.008720426744421667,0.0046411560172641975,-0.010201826242621836,-0.028280256168689594
3,sketch,50,STD,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,sketch,50,STD,0.02,0.8316302193526375,0.7951254370328948,-0.036504782319742635,"D,D,F,F","D,D,D,D",0.0,0.0,-0.016739273880928968,-0.019765508438813778
3,sketch,50,STD,0.05,0.819201807251176,0.7651254370328948,-0.054076370218281156,"F,D,F,F","D,D,D,D",-0.00257158789853848,0.0,-0.024239273880928974,-0.027265508438813785
3,sketch,50,STD,0.1,0.817369289745614,0.7180847678828521,-0.09928452186276182,"F,F,F,F","D,D,D,F",-0.015071587898538463,-0.010667482494437969,-0.03673927388092896,-0.036806177588856515
3,sketch,50,STD,0.15,0.817369289745614,0.6846337754887561,-0.1327355142568578,"F,F,F,F","D,D,F,F",-0.027571587898538474,-0.02316748249443798,-0.045190266275024926,-0.036806177588856515
3,sketch,50,O50,0.0,0.8416302193526375,0.8151254370328948,-0.026504782319742737,"D,D,F,F","D,D,D,D",0.0,0.0,-0.011739273880928963,-0.014765508438813774
3,sketch,50,O50,0.02,0.8316302193526375,0.7951254370328948,-0.036504782319742635,"D,D,F,F","D,D,D,D",0.0,0.0,-0.016739273880928968,-0.019765508438813778
3,sketch,50,O50,0.05,0.819201807251176,0.7651254370328948,-0.054076370218281156,"F,D,F,F","D,D,D,D",-0.00257158789853848,0.0,-0.024239273880928974,-0.027265508438813785
3,sketch,50,O50,0.1,0.817369289745614,0.7151254370328948,-0.10224385271271919,"F,F,F,F","D,D,D,D",-0.015071587898538463,-0.010667482494437969,-0.03673927388092896,-0.03976550843881377
3,sketch,50,O50,0.15,0.817369289745614,0.6651254370328947,-0.15224385271271923,"F,F,F,F","D,D,D,D",-0.027571587898538474,-0.02316748249443798,-0.04923927388092897,-0.05226550843881378
3,sketch,50,REP,0.0,0.8416302193526375,0.8273066758951159,-0.014323543457521626,"D,D,F,F","D,D,F,D",0.0,0.0,0.00044196498129203676,-0.014765508438813774
3,sketch,50,REP,0.02,0.8316302193526375,0.8123066758951158,-0.01932354345752163,"D,D,F,F","D,D,F,D",0.0,0.0,0.00044196498129203676,-0.019765508438813778
3,sketch,50,REP,0.05,0.819201807251176,0.7911907198105438,-0.028011087440632187,"F,D,F,F","F,D,F,D",-0.001187543983110495,0.0,0.00044196498129203676,-0.027265508438813785
3,sketch,50,REP,0.1,0.817369289745614,0.7760125759351222,-0.041356713810491774,"F,F,F,F","F,F,F,F",-0.001187543983110495,-0.008226946185648953,0.00044196498129203676,-0.032384188623024335
3,sketch,50,REP,0.15,0.817369289745614,0.7760125759351222,-0.041356713810491774,"F,F,F,F","F,F,F,F",-0.001187543983110495,-0.008226946185648953,0.00044196498129203676,-0.032384188623024335
3,sketch,50,REP2,0.0,0.8416302193526375,0.8343475389650161,-0.007282680387621365,"D,D,F,F","D,D,F,F",0.0,0.0,0.002404576994476687,-0.009687257382098108
3,sketch,50,REP2,0.02,0.8316302193526375,0.8243475389650161,-0.007282680387621365,"D,D,F,F","D,D,F,F",0.0,0.0,0.002404576994476687,-0.009687257382098108
3,sketch,50,REP2,0.05,0.819201807251176,0.8168452352379387,-0.002356572013237246,"F,D,F,F","F,D,F,F",0.0049261083743842304,0.0,0.002404576994476687,-0.009687257382098108
3,sketch,50,REP2,0.1,0.817369289745614,0.8101902048047129,-0.007179084940901026,"F,F,F,F","F,F,F,F",0.0049261083743842304,-0.004822512927663891,0.002404576994476687,-0.009687257382098108
3,sketch,50,REP2,0.15,0.817369289745614,0.8101902048047129,-0.007179084940901026,"F,F,F,F","F,F,F,F",0.0049261083743842304,-0.004822512927663891,0.002404576994476687,-0.009687257382098108
3,photo,100,STD,0.0,0.8416302193526375,0.8240605244778344,-0.017569694874803088,"D,D,F,F","F,D,D,D",0.008935087444939677,0.0,-0.011739273880928963,-0.014765508438813774
