seed,domain,N,c,h,kappa,rho,DeltaV,Omega,kappa_star,kappa_star_error,sep_action,hls_action,sepomega_action,J_SEP,J_HLS,J_SEP_Omega,DeltaJ,Delta_coord,action_match,coord_error
4,art_painting,25,0.05,10,0.12923901128469628,0.014930676626177197,0.013670434959778488,0.007465338313088599,0.12177367297160768,0.0,"F,0","F,0","F,0",8.480780962169344,8.480780962169344,8.480780962169344,0.0,0.0,True,0.0
4,art_painting,25,0.05,10,0.13670434959778488,0.014930676626177197,0.013670434959778488,0.0,0.12177367297160768,0.0,"F,0","F,0","F,0",8.480780962169344,8.480780962169344,8.480780962169344,0.0,0.0,True,0.0
4,art_painting,25,0.05,10,1.1367043495977849,0.014930676626177197,0.013670434959778488,0.0,0.12177367297160768,0.0,"F,0","F,0","F,0",8.480780962169344,8.480780962169344,8.480780962169344,0.0,0.0,True,0.0
4,art_painting,25,0.1,1,0.0,0.06493067662617713,0.020464359426116796,0.020464359426116796,-0.044466317200060335,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,25,0.1,1,0.010232179713058398,0.06493067662617713,0.020464359426116796,0.010232179713058398,-0.044466317200060335,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,25,0.1,1,0.020464359426116796,0.06493067662617713,0.020464359426116796,0.0,-0.044466317200060335,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,25,0.1,1,1.020464359426117,0.06493067662617713,0.020464359426116796,0.0,-0.044466317200060335,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,25,0.1,2,0.0,0.06493067662617713,0.020464359426116796,0.04092871885223359,-0.02400195777394354,0.0,"F,0","F,0","F,0",2.2545355686860504,2.2545355686860504,2.2545355686860504,0.0,0.0,True,0.0
4,art_painting,25,0.1,2,0.020464359426116796,0.06493067662617713,0.020464359426116796,0.020464359426116796,-0.02400195777394354,0.0,"F,0","F,0","F,0",2.2545355686860504,2.2545355686860504,2.2545355686860504,0.0,0.0,True,0.0
4,art_painting,25,0.1,2,0.04092871885223359,0.06493067662617713,0.020464359426116796,0.0,-0.02400195777394354,0.0,"F,0","F,0","F,0",2.2545355686860504,2.2545355686860504,2.2545355686860504,0.0,0.0,True,0.0
4,art_painting,25,0.1,2,1.0409287188522336,0.06493067662617713,0.020464359426116796,0.0,-0.02400195777394354,0.0,"F,0","F,0","F,0",2.2545355686860504,2.2545355686860504,2.2545355686860504,0.0,0.0,True,0.0
4,art_painting,25,0.1,5,0.0,0.06493067662617713,0.020464359426116796,0.10232179713058398,0.03739112050440685,0.0,"F,0","D,REP","D,REP",4.563900374493517,4.601291494997924,4.601291494997924,0.03739112050440685,0.0,True,0.0
4,art_painting,25,0.1,5,0.018695560252203425,0.06493067662617713,0.020464359426116796,0.08362623687838056,0.03739112050440685,0.0,"F,0","D,REP","D,REP",4.563900374493517,4.58259593474572,4.58259593474572,0.01869556025220298,0.0,True,0.0
4,art_painting,25,0.1,5,0.03739112050440685,0.06493067662617713,0.020464359426116796,0.06493067662617713,0.03739112050440685,0.0,"F,0","F,0","F,0",4.563900374493517,4.563900374493517,4.563900374493517,0.0,0.0,True,0.0
4,art_painting,25,0.1,5,0.06985645881749541,0.06493067662617713,0.020464359426116796,0.032465338313088565,0.03739112050440685,0.0,"F,0","F,0","F,0",4.563900374493517,4.563900374493517,4.563900374493517,0.0,0.0,True,0.0
4,art_painting,25,0.1,5,0.10232179713058398,0.06493067662617713,0.020464359426116796,0.0,0.03739112050440685,0.0,"F,0","F,0","F,0",4.563900374493517,4.563900374493517,4.563900374493517,0.0,0.0,True,0.0
4,art_painting,25,0.1,5,1.102321797130584,0.06493067662617713,0.020464359426116796,0.0,0.03739112050440685,0.0,"F,0","F,0","F,0",4.563900374493517,4.563900374493517,4.563900374493517,0.0,0.0,True,0.0
4,art_painting,25,0.1,10,0.0,0.06493067662617713,0.020464359426116796,0.20464359426116796,0.13971291763499083,0.0,"F,0","D,REP","D,REP",8.412841717505962,8.552554635140952,8.552554635140952,0.1397129176349896,0.0,True,0.0
4,art_painting,25,0.1,10,0.06985645881749541,0.06493067662617713,0.020464359426116796,0.13478713544367255,0.13971291763499083,0.0,"F,0","D,REP","D,REP",8.412841717505962,8.482698176323456,8.482698176323456,0.06985645881749392,0.0,True,0.0
4,art_painting,25,0.1,10,0.13971291763499083,0.06493067662617713,0.020464359426116796,0.06493067662617713,0.13971291763499083,0.0,"F,0","F,0","F,0",8.412841717505962,8.412841717505962,8.412841717505962,0.0,0.0,True,0.0
4,art_painting,25,0.1,10,0.1721782559480794,0.06493067662617713,0.020464359426116796,0.032465338313088565,0.13971291763499083,0.0,"F,0","F,0","F,0",8.412841717505962,8.412841717505962,8.412841717505962,0.0,0.0,True,0.0
4,art_painting,25,0.1,10,0.20464359426116796,0.06493067662617713,0.020464359426116796,0.0,0.13971291763499083,0.0,"F,0","F,0","F,0",8.412841717505962,8.412841717505962,8.412841717505962,0.0,0.0,True,0.0
4,art_painting,25,0.1,10,1.204643594261168,0.06493067662617713,0.020464359426116796,0.0,0.13971291763499083,0.0,"F,0","F,0","F,0",8.412841717505962,8.412841717505962,8.412841717505962,0.0,0.0,True,0.0
4,art_painting,25,0.15,1,0.0,0.11493067662617718,0.020464359426116796,0.020464359426116796,-0.09446631720006038,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,25,0.15,1,0.010232179713058398,0.11493067662617718,0.020464359426116796,0.010232179713058398,-0.09446631720006038,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,25,0.15,1,0.020464359426116796,0.11493067662617718,0.020464359426116796,0.0,-0.09446631720006038,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,25,0.15,1,1.020464359426117,0.11493067662617718,0.020464359426116796,0.0,-0.09446631720006038,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,25,0.15,2,0.0,0.11493067662617718,0.020464359426116796,0.04092871885223359,-0.07400195777394358,0.0,"F,0","F,0","F,0",2.2545355686860504,2.2545355686860504,2.2545355686860504,0.0,0.0,True,0.0
4,art_painting,25,0.15,2,0.020464359426116796,0.11493067662617718,0.020464359426116796,0.020464359426116796,-0.07400195777394358,0.0,"F,0","F,0","F,0",2.2545355686860504,2.2545355686860504,2.2545355686860504,0.0,0.0,True,0.0
4,art_painting,25,0.15,2,0.04092871885223359,0.11493067662617718,0.020464359426116796,0.0,-0.07400195777394358,0.0,"F,0","F,0","F,0",2.2545355686860504,2.2545355686860504,2.2545355686860504,0.0,0.0,True,0.0
4,art_painting,25,0.15,2,1.0409287188522336,0.11493067662617718,0.020464359426116796,0.0,-0.07400195777394358,0.0,"F,0","F,0","F,0",2.2545355686860504,2.2545355686860504,2.2545355686860504,0.0,0.0,True,0.0
4,art_painting,25,0.15,5,0.0,0.11493067662617718,0.020464359426116796,0.10232179713058398,-0.012608879495593195,0.0,"F,0","F,0","F,0",4.563900374493517,4.563900374493517,4.563900374493517,0.0,0.0,True,0.0
4,art_painting,25,0.15,5,0.05116089856529199,0.11493067662617718,0.020464359426116796,0.05116089856529199,-0.012608879495593195,0.0,"F,0","F,0","F,0",4.563900374493517,4.563900374493517,4.563900374493517,0.0,0.0,True,0.0
4,art_painting,25,0.15,5,0.10232179713058398,0.11493067662617718,0.020464359426116796,0.0,-0.012608879495593195,0.0,"F,0","F,0","F,0",4.563900374493517,4.563900374493517,4.563900374493517,0.0,0.0,True,0.0
4,art_painting,25,0.15,5,1.102321797130584,0.11493067662617718,0.020464359426116796,0.0,-0.012608879495593195,0.0,"F,0","F,0","F,0",4.563900374493517,4.563900374493517,4.563900374493517,0.0,0.0,True,0.0
4,art_painting,25,0.15,10,0.0,0.11493067662617718,0.020464359426116796,0.20464359426116796,0.08971291763499079,0.0,"F,0","D,REP","D,REP",8.412841717505962,8.502554635140953,8.502554635140953,0.08971291763499067,0.0,True,0.0
4,art_painting,25,0.15,10,0.04485645881749539,0.11493067662617718,0.020464359426116796,0.15978713544367257,0.08971291763499079,0.0,"F,0","D,REP","D,REP",8.412841717505962,8.457698176323458,8.457698176323458,0.04485645881749534,0.0,True,0.0
4,art_painting,25,0.15,10,0.08971291763499079,0.11493067662617718,0.020464359426116796,0.11493067662617718,0.08971291763499079,0.0,"F,0","F,0","F,0",8.412841717505962,8.412841717505962,8.412841717505962,0.0,0.0,True,0.0
4,art_painting,25,0.15,10,0.14717825594807937,0.11493067662617718,0.020464359426116796,0.05746533831308859,0.08971291763499079,0.0,"F,0","F,0","F,0",8.412841717505962,8.412841717505962,8.412841717505962,0.0,0.0,True,0.0
4,art_painting,25,0.15,10,0.20464359426116796,0.11493067662617718,0.020464359426116796,0.0,0.08971291763499079,0.0,"F,0","F,0","F,0",8.412841717505962,8.412841717505962,8.412841717505962,0.0,0.0,True,0.0
4,art_painting,25,0.15,10,1.204643594261168,0.11493067662617718,0.020464359426116796,0.0,0.08971291763499079,0.0,"F,0","F,0","F,0",8.412841717505962,8.412841717505962,8.412841717505962,0.0,0.0,True,0.0
4,art_painting,50,0.0,1,0.0,-0.03506932337382285,0.0043335187245086,0.0043335187245086,0.0043335187245086,0.0,"D,REP","D,REP","D,REP",1.5690139727714665,1.5690139727714665,1.5690139727714665,0.0,0.0,True,0.0
4,art_painting,50,0.0,1,0.0021667593622543,-0.03506932337382285,0.0043335187245086,0.0021667593622543,0.0043335187245086,0.0,"D,REP","D,REP","D,REP",1.5668472134092122,1.5668472134092122,1.5668472134092122,0.0,0.0,True,0.0
4,art_painting,50,0.0,1,0.0043335187245086,-0.03506932337382285,0.0043335187245086,0.0,0.0043335187245086,0.0,"D,0","D,0","D,0",1.5646804540469579,1.5646804540469579,1.5646804540469579,0.0,0.0,True,0.0
4,art_painting,50,0.0,1,1.0043335187245086,-0.03506932337382285,0.0043335187245086,0.0,0.0043335187245086,0.0,"D,0","D,0","D,0",1.5646804540469579,1.5646804540469579,1.5646804540469579,0.0,0.0,True,0.0
4,art_painting,50,0.0,2,0.0,-0.03506932337382285,0.0043335187245086,0.0086670374490172,0.0086670374490172,0.0,"D,REP","D,REP","D,REP",2.3879995906880374,2.3879995906880374,2.3879995906880374,0.0,0.0,True,0.0
4,art_painting,50,0.0,2,0.0043335187245086,-0.03506932337382285,0.0043335187245086,0.0043335187245086,0.0086670374490172,0.0,"D,REP","D,REP","D,REP",2.3836660719635288,2.3836660719635288,2.3836660719635288,0.0,0.0,True,0.0
4,art_painting,50,0.0,2,0.0086670374490172,-0.03506932337382285,0.0043335187245086,0.0,0.0086670374490172,0.0,"D,0","D,0","D,0",2.37933255323902,2.37933255323902,2.37933255323902,0.0,0.0,True,0.0
4,art_painting,50,0.0,2,1.0086670374490172,-0.03506932337382285,0.0043335187245086,0.0,0.0086670374490172,0.0,"D,0","D,0","D,0",2.37933255323902,2.37933255323902,2.37933255323902,0.0,0.0,True,0.0
4,art_painting,50,0.0,5,0.0,-0.03506932337382285,0.0043335187245086,0.021667593622543002,0.021667593622543002,0.0,"D,REP","D,REP","D,REP",4.84495644443775,4.84495644443775,4.84495644443775,0.0,0.0,True,0.0
4,art_painting,50,0.0,5,0.010833796811271501,-0.03506932337382285,0.0043335187245086,0.010833796811271501,0.021667593622543002,0.0,"D,REP","D,REP","D,REP",4.834122647626479,4.834122647626479,4.834122647626479,0.0,0.0,True,0.0
4,art_painting,50,0.0,5,0.021667593622543002,-0.03506932337382285,0.0043335187245086,0.0,0.021667593622543002,0.0,"D,0","D,0","D,0",4.823288850815207,4.823288850815207,4.823288850815207,0.0,0.0,True,0.0
4,art_painting,50,0.0,5,1.021667593622543,-0.03506932337382285,0.0043335187245086,0.0,0.021667593622543002,0.0,"D,0","D,0","D,0",4.823288850815207,4.823288850815207,4.823288850815207,0.0,0.0,True,0.0
4,art_painting,50,0.0,10,0.0,-0.03506932337382285,0.0043335187245086,0.043335187245086004,0.043335187245086004,0.0,"D,REP","D,REP","D,REP",8.939884534020607,8.939884534020607,8.939884534020607,0.0,0.0,True,0.0
4,art_painting,50,0.0,10,0.021667593622543002,-0.03506932337382285,0.0043335187245086,0.021667593622543002,0.043335187245086004,0.0,"D,REP","D,REP","D,REP",8.918216940398063,8.918216940398063,8.918216940398063,0.0,0.0,True,0.0
4,art_painting,50,0.0,10,0.043335187245086004,-0.03506932337382285,0.0043335187245086,0.0,0.043335187245086004,0.0,"D,0","D,0","D,0",8.89654934677552,8.89654934677552,8.89654934677552,0.0,0.0,True,0.0
4,art_painting,50,0.0,10,1.043335187245086,-0.03506932337382285,0.0043335187245086,0.0,0.043335187245086004,0.0,"D,0","D,0","D,0",8.89654934677552,8.89654934677552,8.89654934677552,0.0,0.0,True,0.0
4,art_painting,50,0.02,1,0.0,-0.01506932337382283,0.011022049819078061,0.011022049819078061,0.011022049819078061,0.0,"D,REP","D,REP","D,REP",1.5357170028688771,1.5357170028688771,1.5357170028688771,0.0,0.0,True,0.0
4,art_painting,50,0.02,1,0.005511024909539031,-0.01506932337382283,0.011022049819078061,0.005511024909539031,0.011022049819078061,0.0,"D,REP","D,REP","D,REP",1.530205977959338,1.530205977959338,1.530205977959338,0.0,0.0,True,0.0
4,art_painting,50,0.02,1,0.011022049819078061,-0.01506932337382283,0.011022049819078061,0.0,0.011022049819078061,0.0,"D,0","D,0","D,0",1.524694953049799,1.524694953049799,1.524694953049799,0.0,0.0,True,0.0
4,art_painting,50,0.02,1,1.011022049819078,-0.01506932337382283,0.011022049819078061,0.0,0.011022049819078061,0.0,"D,0","D,0","D,0",1.524694953049799,1.524694953049799,1.524694953049799,0.0,0.0,True,0.0
4,art_painting,50,0.02,2,0.0,-0.01506932337382283,0.011022049819078061,0.022044099638156123,0.022044099638156123,0.0,"D,REP","D,REP","D,REP",2.341405650882859,2.341405650882859,2.341405650882859,0.0,0.0,True,0.0
4,art_painting,50,0.02,2,0.011022049819078061,-0.01506932337382283,0.011022049819078061,0.011022049819078061,0.022044099638156123,0.0,"D,REP","D,REP","D,REP",2.330383601063781,2.330383601063781,2.330383601063781,0.0,0.0,True,0.0
4,art_painting,50,0.02,2,0.022044099638156123,-0.01506932337382283,0.011022049819078061,0.0,0.022044099638156123,0.0,"D,0","D,0","D,0",2.319361551244703,2.319361551244703,2.319361551244703,0.0,0.0,True,0.0
4,art_painting,50,0.02,2,1.0220440996381561,-0.01506932337382283,0.011022049819078061,0.0,0.022044099638156123,0.0,"D,0","D,0","D,0",2.319361551244703,2.319361551244703,2.319361551244703,0.0,0.0,True,0.0
4,art_painting,50,0.02,5,0.0,-0.01506932337382283,0.011022049819078061,0.05511024909539031,0.05511024909539031,0.0,"D,REP","D,REP","D,REP",4.758471594924805,4.758471594924805,4.758471594924805,0.0,0.0,True,0.0
4,art_painting,50,0.02,5,0.027555124547695153,-0.01506932337382283,0.011022049819078061,0.027555124547695153,0.05511024909539031,0.0,"D,REP","D,REP","D,REP",4.730916470377109,4.730916470377109,4.730916470377109,0.0,0.0,True,0.0
4,art_painting,50,0.02,5,0.05511024909539031,-0.01506932337382283,0.011022049819078061,0.0,0.05511024909539031,0.0,"D,0","D,0","D,0",4.703361345829414,4.703361345829414,4.703361345829414,0.0,0.0,True,0.0
4,art_painting,50,0.02,5,1.0551102490953903,-0.01506932337382283,0.011022049819078061,0.0,0.05511024909539031,0.0,"D,0","D,0","D,0",4.703361345829414,4.703361345829414,4.703361345829414,0.0,0.0,True,0.0
4,art_painting,50,0.02,10,0.0,-0.01506932337382283,0.011022049819078061,0.11022049819078061,0.11022049819078061,0.0,"D,REP","D,REP","D,REP",8.786914834994713,8.786914834994713,8.786914834994713,0.0,0.0,True,0.0
4,art_painting,50,0.02,10,0.05511024909539031,-0.01506932337382283,0.011022049819078061,0.05511024909539031,0.11022049819078061,0.0,"D,REP","D,REP","D,REP",8.731804585899322,8.731804585899322,8.731804585899322,0.0,0.0,True,0.0
4,art_painting,50,0.02,10,0.11022049819078061,-0.01506932337382283,0.011022049819078061,0.0,0.11022049819078061,0.0,"D,0","D,0","D,0",8.676694336803934,8.676694336803934,8.676694336803934,0.0,0.0,True,0.0
4,art_painting,50,0.02,10,1.1102204981907806,-0.01506932337382283,0.011022049819078061,0.0,0.11022049819078061,0.0,"D,0","D,0","D,0",8.676694336803934,8.676694336803934,8.676694336803934,0.0,0.0,True,0.0
4,art_painting,50,0.05,1,0.0,0.014930676626177197,0.019325153769716108,0.019325153769716108,0.004394477143538911,0.0,"F,0","D,REP","D,REP",1.4915412245498998,1.4959357016934387,1.4959357016934387,0.004394477143538911,0.0,True,0.0
4,art_painting,50,0.05,1,0.0021972385717694554,0.014930676626177197,0.019325153769716108,0.017127915197946653,0.004394477143538911,0.0,"F,0","D,REP","D,REP",1.4915412245498998,1.493738463121669,1.493738463121669,0.0021972385717692333,0.0,True,0.0
4,art_painting,50,0.05,1,0.004394477143538911,0.014930676626177197,0.019325153769716108,0.014930676626177197,0.004394477143538911,0.0,"F,0","F,0","F,0",1.4915412245498998,1.4915412245498998,1.4915412245498998,0.0,0.0,True,0.0
4,art_painting,50,0.05,1,0.01185981545662751,0.014930676626177197,0.019325153769716108,0.007465338313088599,0.004394477143538911,0.0,"F,0","F,0","F,0",1.4915412245498998,1.4915412245498998,1.4915412245498998,0.0,0.0,True,0.0
4,art_painting,50,0.05,1,0.019325153769716108,0.014930676626177197,0.019325153769716108,0.0,0.004394477143538911,0.0,"F,0","F,0","F,0",1.4915412245498998,1.4915412245498998,1.4915412245498998,0.0,0.0,True,0.0
4,art_painting,50,0.05,1,1.019325153769716,0.014930676626177197,0.019325153769716108,0.0,0.004394477143538911,0.0,"F,0","F,0","F,0",1.4915412245498998,1.4915412245498998,1.4915412245498998,0.0,0.0,True,0.0
4,art_painting,50,0.05,2,0.0,0.014930676626177197,0.019325153769716108,0.038650307539432216,0.02371963091325502,0.0,"F,0","D,REP","D,REP",2.268123417618727,2.291843048531982,2.291843048531982,0.02371963091325524,0.0,True,0.0
4,art_painting,50,0.05,2,0.01185981545662751,0.014930676626177197,0.019325153769716108,0.026790492082804707,0.02371963091325502,0.0,"F,0","D,REP","D,REP",2.268123417618727,2.279983233075354,2.279983233075354,0.011859815456627398,0.0,True,0.0
4,art_painting,50,0.05,2,0.02371963091325502,0.014930676626177197,0.019325153769716108,0.014930676626177197,0.02371963091325502,0.0,"F,0","F,0","F,0",2.268123417618727,2.268123417618727,2.268123417618727,0.0,0.0,True,0.0
4,art_painting,50,0.05,2,0.031184969226343617,0.014930676626177197,0.019325153769716108,0.007465338313088599,0.02371963091325502,0.0,"F,0","F,0","F,0",2.268123417618727,2.268123417618727,2.268123417618727,0.0,0.0,True,0.0
4,art_painting,50,0.05,2,0.038650307539432216,0.014930676626177197,0.019325153769716108,0.0,0.02371963091325502,0.0,"F,0","F,0","F,0",2.268123417618727,2.268123417618727,2.268123417618727,0.0,0.0,True,0.0
4,art_painting,50,0.05,2,1.0386503075394322,0.014930676626177197,0.019325153769716108,0.0,0.02371963091325502,0.0,"F,0","F,0","F,0",2.268123417618727,2.268123417618727,2.268123417618727,0.0,0.0,True,0.0
4,art_painting,50,0.05,5,0.0,0.014930676626177197,0.019325153769716108,0.09662576884858054,0.08169509222240334,0.0,"F,0","D,REP","D,REP",4.597869996825208,4.679565089047612,4.679565089047612,0.08169509222240379,0.0,True,0.0
4,art_painting,50,0.05,5,0.04084754611120167,0.014930676626177197,0.019325153769716108,0.05577822273737887,0.08169509222240334,0.0,"F,0","D,REP","D,REP",4.597869996825208,4.63871754293641,4.63871754293641,0.04084754611120189,0.0,True,0.0
4,art_painting,50,0.05,5,0.08169509222240334,0.014930676626177197,0.019325153769716108,0.014930676626177197,0.08169509222240334,0.0,"F,0","F,0","F,0",4.597869996825208,4.597869996825208,4.597869996825208,0.0,0.0,True,0.0
4,art_painting,50,0.05,5,0.08916043053549194,0.014930676626177197,0.019325153769716108,0.007465338313088599,0.08169509222240334,0.0,"F,0","F,0","F,0",4.597869996825208,4.597869996825208,4.597869996825208,0.0,0.0,True,0.0
4,art_painting,50,0.05,5,0.09662576884858054,0.014930676626177197,0.019325153769716108,0.0,0.08169509222240334,0.0,"F,0","F,0","F,0",4.597869996825208,4.597869996825208,4.597869996825208,0.0,0.0,True,0.0
4,art_painting,50,0.05,5,1.0966257688485805,0.014930676626177197,0.019325153769716108,0.0,0.08169509222240334,0.0,"F,0","F,0","F,0",4.597869996825208,4.597869996825208,4.597869996825208,0.0,0.0,True,0.0
4,art_painting,50,0.05,10,0.0,0.014930676626177197,0.019325153769716108,0.19325153769716108,0.17832086107098388,0.0,"F,0","D,REP","D,REP",8.480780962169344,8.659101823240329,8.659101823240329,0.17832086107098455,0.0,True,0.0
4,art_painting,50,0.05,10,0.08916043053549194,0.014930676626177197,0.019325153769716108,0.10409110716166914,0.17832086107098388,0.0,"F,0","D,REP","D,REP",8.480780962169344,8.569941392704838,8.569941392704838,0.08916043053549316,0.0,True,0.0
4,art_painting,50,0.05,10,0.17832086107098388,0.014930676626177197,0.019325153769716108,0.014930676626177197,0.17832086107098388,0.0,"F,0","F,0","F,0",8.480780962169344,8.480780962169344,8.480780962169344,0.0,0.0,True,0.0
4,art_painting,50,0.05,10,0.18578619938407248,0.014930676626177197,0.019325153769716108,0.007465338313088599,0.17832086107098388,0.0,"F,0","F,0","F,0",8.480780962169344,8.480780962169344,8.480780962169344,0.0,0.0,True,0.0
4,art_painting,50,0.05,10,0.19325153769716108,0.014930676626177197,0.019325153769716108,0.0,0.17832086107098388,0.0,"F,0","F,0","F,0",8.480780962169344,8.480780962169344,8.480780962169344,0.0,0.0,True,0.0
4,art_painting,50,0.05,10,1.193251537697161,0.014930676626177197,0.019325153769716108,0.0,0.17832086107098388,0.0,"F,0","F,0","F,0",8.480780962169344,8.480780962169344,8.480780962169344,0.0,0.0,True,0.0
4,art_painting,50,0.1,1,0.0,0.06493067662617713,0.01361907823605446,0.01361907823605446,-0.05131159839012267,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,50,0.1,1,0.00680953911802723,0.06493067662617713,0.01361907823605446,0.00680953911802723,-0.05131159839012267,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,50,0.1,1,0.01361907823605446,0.06493067662617713,0.01361907823605446,0.0,-0.05131159839012267,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,50,0.1,1,1.0136190782360543,0.06493067662617713,0.01361907823605446,0.0,-0.05131159839012267,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,50,0.1,2,0.0,0.06493067662617713,0.01361907823605446,0.02723815647210892,-0.03769252015406821,0.0,"F,0","F,0","F,0",2.2545355686860504,2.2545355686860504,2.2545355686860504,0.0,0.0,True,0.0
4,art_painting,50,0.1,2,0.01361907823605446,0.06493067662617713,0.01361907823605446,0.01361907823605446,-0.03769252015406821,0.0,"F,0","F,0","F,0",2.2545355686860504,2.2545355686860504,2.2545355686860504,0.0,0.0,True,0.0
4,art_painting,50,0.1,2,0.02723815647210892,0.06493067662617713,0.01361907823605446,0.0,-0.03769252015406821,0.0,"F,0","F,0","F,0",2.2545355686860504,2.2545355686860504,2.2545355686860504,0.0,0.0,True,0.0
4,art_painting,50,0.1,2,1.027238156472109,0.06493067662617713,0.01361907823605446,0.0,-0.03769252015406821,0.0,"F,0","F,0","F,0",2.2545355686860504,2.2545355686860504,2.2545355686860504,0.0,0.0,True,0.0
4,art_painting,50,0.1,5,0.0,0.06493067662617713,0.01361907823605446,0.0680953911802723,0.0031647145540951716,0.0,"F,0","D,REP","D,REP",4.563900374493517,4.567065089047612,4.567065089047612,0.0031647145540949495,0.0,True,0.0
4,art_painting,50,0.1,5,0.0015823572770475858,0.06493067662617713,0.01361907823605446,0.06651303390322472,0.0031647145540951716,0.0,"F,0","D,REP","D,REP",4.563900374493517,4.565482731770564,4.565482731770564,0.0015823572770470307,0.0,True,0.0
4,art_painting,50,0.1,5,0.0031647145540951716,0.06493067662617713,0.01361907823605446,0.06493067662617713,0.0031647145540951716,0.0,"F,0","F,0","F,0",4.563900374493517,4.563900374493517,4.563900374493517,0.0,0.0,True,0.0
4,art_painting,50,0.1,5,0.03563005286718374,0.06493067662617713,0.01361907823605446,0.032465338313088565,0.0031647145540951716,0.0,"F,0","F,0","F,0",4.563900374493517,4.563900374493517,4.563900374493517,0.0,0.0,True,0.0
4,art_painting,50,0.1,5,0.0680953911802723,0.06493067662617713,0.01361907823605446,0.0,0.0031647145540951716,0.0,"F,0","F,0","F,0",4.563900374493517,4.563900374493517,4.563900374493517,0.0,0.0,True,0.0
4,art_painting,50,0.1,5,1.0680953911802722,0.06493067662617713,0.01361907823605446,0.0,0.0031647145540951716,0.0,"F,0","F,0","F,0",4.563900374493517,4.563900374493517,4.563900374493517,0.0,0.0,True,0.0
4,art_painting,50,0.1,10,0.0,0.06493067662617713,0.01361907823605446,0.1361907823605446,0.07126010573436747,0.0,"F,0","D,REP","D,REP",8.412841717505962,8.484101823240328,8.484101823240328,0.07126010573436581,0.0,True,0.0
4,art_painting,50,0.1,10,0.03563005286718374,0.06493067662617713,0.01361907823605446,0.10056072949336087,0.07126010573436747,0.0,"F,0","D,REP","D,REP",8.412841717505962,8.448471770373144,8.448471770373144,0.035630052867182016,0.0,True,0.0
4,art_painting,50,0.1,10,0.07126010573436747,0.06493067662617713,0.01361907823605446,0.06493067662617713,0.07126010573436747,0.0,"F,0","F,0","F,0",8.412841717505962,8.412841717505962,8.412841717505962,0.0,0.0,True,0.0
4,art_painting,50,0.1,10,0.10372544404745604,0.06493067662617713,0.01361907823605446,0.032465338313088565,0.07126010573436747,0.0,"F,0","F,0","F,0",8.412841717505962,8.412841717505962,8.412841717505962,0.0,0.0,True,0.0
4,art_painting,50,0.1,10,0.1361907823605446,0.06493067662617713,0.01361907823605446,0.0,0.07126010573436747,0.0,"F,0","F,0","F,0",8.412841717505962,8.412841717505962,8.412841717505962,0.0,0.0,True,0.0
4,art_painting,50,0.1,10,1.1361907823605446,0.06493067662617713,0.01361907823605446,0.0,0.07126010573436747,0.0,"F,0","F,0","F,0",8.412841717505962,8.412841717505962,8.412841717505962,0.0,0.0,True,0.0
4,art_painting,50,0.15,1,0.0,0.11493067662617718,0.010812058925785073,0.010812058925785073,-0.1041186177003921,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,50,0.15,1,0.0054060294628925365,0.11493067662617718,0.010812058925785073,0.0054060294628925365,-0.1041186177003921,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,50,0.15,1,0.010812058925785073,0.11493067662617718,0.010812058925785073,0.0,-0.1041186177003921,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
4,art_painting,50,0.15,1,1.0108120589257852,0.11493067662617718,0.010812058925785073,0.0,-0.1041186177003921,0.0,"F,0","F,0","F,0",1.4847473000835614,1.4847473000835614,1.4847473000835614,0.0,0.0,True,0.0
