delta,b,s,ell,h,valid,dV_analytic,classification
0.3,0.050000000000000044,-0.63,0.11099999999999999,0.16499999999999998,True,-0.20437439999999998,-1.0
0.3,0.050000000000000044,-0.5983333333333334,0.12049999999999997,0.16499999999999998,True,-0.20808319999999994,-1.0
0.3,0.050000000000000044,-0.5666666666666667,0.13,0.16499999999999998,True,-0.21179199999999998,-1.0
0.3,0.050000000000000044,-0.535,0.13949999999999999,0.16499999999999998,True,-0.21550079999999996,-1.0
0.3,0.050000000000000044,-0.5033333333333334,0.14899999999999997,0.16499999999999998,True,-0.21920959999999995,-1.0
0.3,0.050000000000000044,-0.4716666666666667,0.1585,0.16499999999999998,True,-0.2229184,-1.0
0.3,0.050000000000000044,-0.44000000000000006,0.16799999999999998,0.16499999999999998,True,-0.22662719999999995,-1.0
0.3,0.050000000000000044,-0.40833333333333344,0.17749999999999996,0.16499999999999998,True,-0.23033599999999999,-1.0
0.3,0.050000000000000044,-0.3766666666666667,0.187,0.16499999999999998,True,-0.2340448,-1.0
0.3,0.050000000000000044,-0.3450000000000001,0.19649999999999995,0.16499999999999998,True,-0.23775359999999995,-1.0
0.3,0.050000000000000044,-0.31333333333333346,0.20599999999999996,0.16499999999999998,True,-0.24146239999999997,-1.0
0.3,0.050000000000000044,-0.28166666666666673,0.21549999999999997,0.16499999999999998,True,-0.24517119999999998,-1.0
0.3,0.050000000000000044,-0.2500000000000001,0.22499999999999998,0.16499999999999998,True,-0.24888,-1.0
0.3,0.050000000000000044,-0.21833333333333338,0.2345,0.16499999999999998,True,-0.25258879999999995,-1.0
0.3,0.050000000000000044,-0.18666666666666676,0.24399999999999997,0.16499999999999998,True,-0.25629759999999996,-1.0
0.3,0.050000000000000044,-0.15500000000000003,0.2535,0.16499999999999998,True,-0.26000639999999997,-1.0
0.3,0.050000000000000044,-0.12333333333333352,0.26299999999999996,0.16499999999999998,True,-0.2637151999999999,-1.0
0.3,0.050000000000000044,-0.09166666666666679,0.27249999999999996,0.16499999999999998,True,-0.26742399999999994,-1.0
0.3,0.050000000000000044,-0.06000000000000005,0.282,0.16499999999999998,True,-0.2711328,-1.0
0.3,0.050000000000000044,-0.028333333333333544,0.2914999999999999,0.16499999999999998,True,-0.27484159999999996,-1.0
0.3,0.050000000000000044,0.0033333333333331883,0.30099999999999993,0.16499999999999998,True,-0.2785503999999999,-1.0
0.3,0.050000000000000044,0.03499999999999992,0.31049999999999994,0.16499999999999998,True,-0.28225919999999993,-1.0
0.3,0.050000000000000044,0.06666666666666665,0.32,0.16499999999999998,True,-0.285968,-1.0
0.3,0.050000000000000044,0.09833333333333316,0.32949999999999996,0.16499999999999998,True,-0.28967679999999996,-1.0
0.3,0.050000000000000044,0.1299999999999999,0.33899999999999997,0.16499999999999998,True,-0.29338559999999997,-1.0
0.3,0.050000000000000044,0.16166666666666663,0.3485,0.16499999999999998,True,-0.2970943999999999,-1.0
0.3,0.050000000000000044,0.19333333333333313,0.35799999999999993,0.16499999999999998,True,-0.30080319999999994,-1.0
0.3,0.050000000000000044,0.22499999999999987,0.36749999999999994,0.16499999999999998,True,-0.30451199999999995,-1.0
0.3,0.050000000000000044,0.2566666666666666,0.37699999999999995,0.16499999999999998,True,-0.3082207999999999,-1.0
0.3,0.050000000000000044,0.2883333333333331,0.3864999999999999,0.16499999999999998,True,-0.31192959999999986,-1.0
0.3,0.050000000000000044,0.31999999999999984,0.3959999999999999,0.16499999999999998,True,-0.31563839999999993,-1.0
0.3,0.050000000000000044,0.35166666666666657,0.40549999999999997,0.16499999999999998,True,-0.31934719999999994,-1.0
0.3,0.050000000000000044,0.3833333333333331,0.4149999999999999,0.16499999999999998,True,-0.32305599999999995,-1.0
0.3,0.050000000000000044,0.4149999999999998,0.42449999999999993,0.16499999999999998,True,-0.32676479999999997,-1.0
0.3,0.050000000000000044,0.44666666666666655,0.43399999999999994,0.16499999999999998,True,-0.3304735999999999,-1.0
0.3,0.050000000000000044,0.47833333333333306,0.4434999999999999,0.16499999999999998,True,-0.33418239999999994,-1.0
0.3,0.050000000000000044,0.5099999999999998,0.45299999999999996,0.16499999999999998,True,-0.3378912,-1.0
0.3,0.050000000000000044,0.5416666666666665,0.4624999999999999,0.16499999999999998,True,-0.3415999999999999,-1.0
0.3,0.050000000000000044,0.573333333333333,0.47199999999999986,0.16499999999999998,True,-0.34530879999999986,-1.0
0.3,0.050000000000000044,0.6049999999999998,0.48149999999999993,0.16499999999999998,True,-0.3490176,-1.0
0.3,0.050000000000000044,0.6366666666666665,0.49099999999999994,0.16499999999999998,True,-0.35272639999999994,-1.0
0.3,0.050000000000000044,0.6683333333333332,0.5005,0.16499999999999998,True,-0.35643519999999995,-1.0
0.3,0.050000000000000044,0.6999999999999997,0.5099999999999999,0.16499999999999998,True,-0.3601439999999999,-1.0
0.3,0.050000000000000044,0.7316666666666665,0.5195,0.16499999999999998,True,-0.3638528,-1.0
0.3,0.050000000000000044,0.7633333333333332,0.5289999999999999,0.16499999999999998,True,-0.3675616,-1.0
0.3,0.050000000000000044,0.7949999999999997,0.5384999999999999,0.16499999999999998,True,-0.37127039999999994,-1.0
0.3,0.050000000000000044,0.8266666666666664,0.5479999999999999,0.16499999999999998,True,-0.37497919999999996,-1.0
0.3,0.050000000000000044,0.8583333333333332,0.5574999999999999,0.16499999999999998,True,-0.37868799999999997,-1.0
0.3,0.050000000000000044,0.8899999999999999,0.567,0.16499999999999998,True,-0.38239680000000004,-1.0
0.3,0.050000000000000044,0.9216666666666666,0.5765,0.16499999999999998,True,-0.38610560000000005,-1.0
0.3,0.050000000000000044,0.9533333333333329,0.5859999999999999,0.16499999999999998,True,-0.38981439999999995,-1.0
0.3,0.050000000000000044,0.9849999999999997,0.5954999999999999,0.16499999999999998,True,-0.3935232,-1.0
0.3,0.050000000000000044,1.0166666666666664,0.6049999999999999,0.16499999999999998,True,-0.3972319999999999,-1.0
0.3,0.050000000000000044,1.0483333333333331,0.6144999999999999,0.16499999999999998,True,-0.4009408,-1.0
0.3,0.050000000000000044,1.0799999999999998,0.6239999999999999,0.16499999999999998,True,-0.40464959999999994,-1.0
0.3,0.050000000000000044,1.1116666666666666,0.6335,0.16499999999999998,True,-0.4083584,-1.0
0.3,0.050000000000000044,1.1433333333333329,0.6429999999999998,0.16499999999999998,True,-0.4120671999999999,-1.0
0.3,0.050000000000000044,1.1749999999999996,0.6524999999999999,0.16499999999999998,True,-0.4157759999999999,-1.0
0.3,0.050000000000000044,1.2066666666666663,0.6619999999999999,0.16499999999999998,True,-0.41948479999999994,-1.0
0.3,0.050000000000000044,1.238333333333333,0.6714999999999999,0.16499999999999998,True,-0.42319359999999995,-1.0
0.3,0.050000000000000044,1.2699999999999998,0.6809999999999999,0.16499999999999998,True,-0.4269024,-1.0
0.3,0.050000000000000044,1.3016666666666665,0.6904999999999999,0.16499999999999998,True,-0.4306111999999999,-1.0
0.3,0.050000000000000044,1.3333333333333333,0.7,0.16499999999999998,True,-0.43431999999999993,-1.0
0.3,0.050000000000000044,1.3649999999999995,0.7094999999999998,0.16499999999999998,True,-0.4380287999999999,-1.0
0.3,0.050000000000000044,1.3966666666666663,0.7189999999999999,0.16499999999999998,True,-0.4417375999999999,-1.0
0.3,0.050000000000000044,1.428333333333333,0.7284999999999999,0.16499999999999998,True,-0.44544639999999996,-1.0
0.3,0.050000000000000044,1.4599999999999997,0.7379999999999999,0.16499999999999998,True,-0.4491551999999999,-1.0
0.3,0.050000000000000044,1.4916666666666665,0.7474999999999999,0.16499999999999998,True,-0.45286399999999993,-1.0
0.3,0.050000000000000044,1.5233333333333332,0.7569999999999999,0.16499999999999998,True,-0.4565727999999999,-1.0
0.3,0.050000000000000044,1.5549999999999995,0.7664999999999997,0.16499999999999998,True,-0.4602815999999998,-1.0
0.3,0.050000000000000044,1.5866666666666662,0.7759999999999998,0.16499999999999998,True,-0.4639903999999998,-1.0
0.3,0.050000000000000044,1.618333333333333,0.7854999999999999,0.16499999999999998,True,-0.46769919999999987,-1.0
0.3,0.050000000000000044,1.6499999999999997,0.7949999999999999,0.16499999999999998,True,-0.47140799999999994,-1.0
0.3,0.050000000000000044,1.6816666666666664,0.8045,0.16499999999999998,True,-0.4751168,-1.0
0.3,0.050000000000000044,1.7133333333333332,0.8139999999999998,0.16499999999999998,True,-0.4788255999999998,-1.0
0.3,0.050000000000000044,1.7449999999999994,0.8234999999999999,0.16499999999999998,True,-0.4825343999999999,-1.0
0.3,0.050000000000000044,1.7766666666666662,0.8329999999999997,0.16499999999999998,True,-0.48624319999999976,-1.0
0.3,0.050000000000000044,1.808333333333333,0.8424999999999998,0.16499999999999998,True,-0.4899519999999998,-1.0
0.3,0.050000000000000044,1.8399999999999996,0.8519999999999999,0.16499999999999998,True,-0.4936607999999998,-1.0
0.3,0.050000000000000044,1.8716666666666664,0.8614999999999999,0.16499999999999998,True,-0.4973695999999999,-1.0
0.3,0.050000000000000044,1.903333333333333,0.871,0.16499999999999998,True,-0.5010783999999999,-1.0
0.3,0.050000000000000044,1.9349999999999998,0.8804999999999998,0.16499999999999998,True,-0.5047871999999999,-1.0
0.3,0.050000000000000044,1.9666666666666661,0.8899999999999999,0.16499999999999998,True,-0.5084960000000002,-1.0
0.3,0.050000000000000044,1.9983333333333329,0.8994999999999997,0.16499999999999998,True,-0.5122047999999999,-1.0
0.3,0.050000000000000044,2.0299999999999994,0.9089999999999998,0.16499999999999998,True,-0.5159136,-1.0
0.3,0.050000000000000044,2.0616666666666665,0.9184999999999999,0.16499999999999998,True,-0.5196223999999999,-1.0
0.3,0.050000000000000044,2.093333333333333,0.9279999999999997,0.16499999999999998,True,-0.5233311999999998,-1.0
0.3,0.050000000000000044,2.125,0.9375,0.16499999999999998,True,-0.5270400000000001,-1.0
0.3,0.050000000000000044,2.1566666666666663,0.9469999999999998,0.16499999999999998,True,-0.5307487999999999,-1.0
0.3,0.050000000000000044,2.1883333333333326,0.9564999999999997,0.16499999999999998,True,-0.5344575999999999,-1.0
0.3,0.050000000000000044,2.2199999999999998,0.966,0.16499999999999998,True,-0.5381664,-1.0
0.3,0.050000000000000044,2.251666666666666,0.9754999999999998,0.16499999999999998,True,-0.5418751999999999,-1.0
0.3,0.050000000000000044,2.283333333333333,0.9849999999999999,0.16499999999999998,True,-0.545584,-1.0
0.3,0.050000000000000044,2.3149999999999995,0.9944999999999997,0.16499999999999998,True,-0.5492927999999997,-1.0
0.3,0.050000000000000044,2.346666666666666,1.0039999999999998,0.16499999999999998,False,,
0.3,0.050000000000000044,2.378333333333333,1.0134999999999998,0.16499999999999998,False,,
0.3,0.050000000000000044,2.4099999999999993,1.0229999999999997,0.16499999999999998,False,,
0.3,0.050000000000000044,2.4416666666666664,1.0325,0.16499999999999998,False,,
0.3,0.050000000000000044,2.4733333333333327,1.0419999999999998,0.16499999999999998,False,,
0.3,0.050000000000000044,2.505,1.0514999999999999,0.16499999999999998,False,,
0.3,0.050000000000000044,2.536666666666666,1.0609999999999997,0.16499999999999998,False,,
0.3,0.050000000000000044,2.5683333333333325,1.0704999999999998,0.16499999999999998,False,,
0.3,0.050000000000000044,2.6,1.08,0.16499999999999998,False,,
0.3,0.07499999999999996,-1.2,-0.06,0.17249999999999993,False,,
0.3,0.07499999999999996,-1.1683333333333332,-0.05049999999999999,0.17249999999999993,False,,
0.3,0.07499999999999996,-1.1366666666666667,-0.041000000000000036,0.17249999999999993,False,,
0.3,0.07499999999999996,-1.105,-0.03149999999999997,0.17249999999999993,False,,
0.3,0.07499999999999996,-1.0733333333333333,-0.021999999999999964,0.17249999999999993,False,,
0.3,0.07499999999999996,-1.0416666666666665,-0.012499999999999956,0.17249999999999993,False,,
0.3,0.07499999999999996,-1.01,-0.0030000000000000027,0.17249999999999993,False,,
0.3,0.07499999999999996,-0.9783333333333333,0.006500000000000006,0.17249999999999993,True,-0.17058039999999994,-1.0
0.3,0.07499999999999996,-0.9466666666666667,0.016000000000000014,0.17249999999999993,True,-0.17382559999999994,-1.0
0.3,0.07499999999999996,-0.915,0.025499999999999967,0.17249999999999993,True,-0.1770707999999999,-1.0
0.3,0.07499999999999996,-0.8833333333333333,0.03500000000000003,0.17249999999999993,True,-0.18031599999999998,-1.0
0.3,0.07499999999999996,-0.8516666666666667,0.044499999999999984,0.17249999999999993,True,-0.18356119999999992,-1.0
0.3,0.07499999999999996,-0.8200000000000001,0.05399999999999999,0.17249999999999993,True,-0.18680639999999996,-1.0
0.3,0.07499999999999996,-0.7883333333333333,0.0635,0.17249999999999993,True,-0.19005159999999996,-1.0
0.3,0.07499999999999996,-0.7566666666666667,0.07299999999999998,0.17249999999999993,True,-0.19329679999999994,-1.0
0.3,0.07499999999999996,-0.7250000000000001,0.08249999999999996,0.17249999999999993,True,-0.1965419999999999,-1.0
0.3,0.07499999999999996,-0.6933333333333334,0.092,0.17249999999999993,True,-0.19978719999999997,-1.0
0.3,0.07499999999999996,-0.6616666666666667,0.10149999999999998,0.17249999999999993,True,-0.20303239999999995,-1.0
0.3,0.07499999999999996,-0.63,0.11099999999999999,0.17249999999999993,True,-0.20627759999999992,-1.0
0.3,0.07499999999999996,-0.5983333333333334,0.12049999999999997,0.17249999999999993,True,-0.20952279999999995,-1.0
0.3,0.07499999999999996,-0.5666666666666667,0.13,0.17249999999999993,True,-0.21276799999999996,-1.0
0.3,0.07499999999999996,-0.535,0.13949999999999999,0.17249999999999993,True,-0.21601319999999996,-1.0
0.3,0.07499999999999996,-0.5033333333333334,0.14899999999999997,0.17249999999999993,True,-0.21925839999999996,-1.0
0.3,0.07499999999999996,-0.4716666666666667,0.1585,0.17249999999999993,True,-0.22250359999999997,-1.0
0.3,0.07499999999999996,-0.44000000000000006,0.16799999999999998,0.17249999999999993,True,-0.22574879999999994,-1.0
0.3,0.07499999999999996,-0.40833333333333344,0.17749999999999996,0.17249999999999993,True,-0.22899399999999998,-1.0
0.3,0.07499999999999996,-0.3766666666666667,0.187,0.17249999999999993,True,-0.23223919999999998,-1.0
0.3,0.07499999999999996,-0.3450000000000001,0.19649999999999995,0.17249999999999993,True,-0.23548439999999995,-1.0
0.3,0.07499999999999996,-0.31333333333333346,0.20599999999999996,0.17249999999999993,True,-0.2387296,-1.0
0.3,0.07499999999999996,-0.28166666666666673,0.21549999999999997,0.17249999999999993,True,-0.24197479999999993,-1.0
0.3,0.07499999999999996,-0.2500000000000001,0.22499999999999998,0.17249999999999993,True,-0.24521999999999997,-1.0
0.3,0.07499999999999996,-0.21833333333333338,0.2345,0.17249999999999993,True,-0.2484652,-1.0
0.3,0.07499999999999996,-0.18666666666666676,0.24399999999999997,0.17249999999999993,True,-0.2517104,-1.0
0.3,0.07499999999999996,-0.15500000000000003,0.2535,0.17249999999999993,True,-0.2549556,-1.0
0.3,0.07499999999999996,-0.12333333333333352,0.26299999999999996,0.17249999999999993,True,-0.2582008,-1.0
0.3,0.07499999999999996,-0.09166666666666679,0.27249999999999996,0.17249999999999993,True,-0.26144599999999996,-1.0
0.3,0.07499999999999996,-0.06000000000000005,0.282,0.17249999999999993,True,-0.2646912,-1.0
0.3,0.07499999999999996,-0.028333333333333544,0.2914999999999999,0.17249999999999993,True,-0.26793639999999996,-1.0
0.3,0.07499999999999996,0.0033333333333331883,0.30099999999999993,0.17249999999999993,True,-0.27118159999999997,-1.0
0.3,0.07499999999999996,0.03499999999999992,0.31049999999999994,0.17249999999999993,True,-0.2744268,-1.0
0.3,0.07499999999999996,0.06666666666666665,0.32,0.17249999999999993,True,-0.27767200000000003,-1.0
0.3,0.07499999999999996,0.09833333333333316,0.32949999999999996,0.17249999999999993,True,-0.2809172,-1.0
0.3,0.07499999999999996,0.1299999999999999,0.33899999999999997,0.17249999999999993,True,-0.28416240000000004,-1.0
0.3,0.07499999999999996,0.16166666666666663,0.3485,0.17249999999999993,True,-0.28740760000000004,-1.0
0.3,0.07499999999999996,0.19333333333333313,0.35799999999999993,0.17249999999999993,True,-0.2906528,-1.0
0.3,0.07499999999999996,0.22499999999999987,0.36749999999999994,0.17249999999999993,True,-0.293898,-1.0
0.3,0.07499999999999996,0.2566666666666666,0.37699999999999995,0.17249999999999993,True,-0.2971432,-1.0
0.3,0.07499999999999996,0.2883333333333331,0.3864999999999999,0.17249999999999993,True,-0.30038839999999994,-1.0
0.3,0.07499999999999996,0.31999999999999984,0.3959999999999999,0.17249999999999993,True,-0.3036336,-1.0
0.3,0.07499999999999996,0.35166666666666657,0.40549999999999997,0.17249999999999993,True,-0.30687880000000006,-1.0
0.3,0.07499999999999996,0.3833333333333331,0.4149999999999999,0.17249999999999993,True,-0.310124,-1.0
0.3,0.07499999999999996,0.4149999999999998,0.42449999999999993,0.17249999999999993,True,-0.3133692,-1.0
0.3,0.07499999999999996,0.44666666666666655,0.43399999999999994,0.17249999999999993,True,-0.3166144,-1.0
0.3,0.07499999999999996,0.47833333333333306,0.4434999999999999,0.17249999999999993,True,-0.31985959999999997,-1.0
0.3,0.07499999999999996,0.5099999999999998,0.45299999999999996,0.17249999999999993,True,-0.3231048000000001,-1.0
0.3,0.07499999999999996,0.5416666666666665,0.4624999999999999,0.17249999999999993,True,-0.32635,-1.0
0.3,0.07499999999999996,0.573333333333333,0.47199999999999986,0.17249999999999993,True,-0.3295952,-1.0
0.3,0.07499999999999996,0.6049999999999998,0.48149999999999993,0.17249999999999993,True,-0.33284040000000004,-1.0
0.3,0.07499999999999996,0.6366666666666665,0.49099999999999994,0.17249999999999993,True,-0.33608560000000004,-1.0
0.3,0.07499999999999996,0.6683333333333332,0.5005,0.17249999999999993,True,-0.33933080000000004,-1.0
0.3,0.07499999999999996,0.6999999999999997,0.5099999999999999,0.17249999999999993,True,-0.34257600000000005,-1.0
0.3,0.07499999999999996,0.7316666666666665,0.5195,0.17249999999999993,True,-0.3458212000000001,-1.0
0.3,0.07499999999999996,0.7633333333333332,0.5289999999999999,0.17249999999999993,True,-0.3490664,-1.0
0.3,0.07499999999999996,0.7949999999999997,0.5384999999999999,0.17249999999999993,True,-0.35231160000000006,-1.0
0.3,0.07499999999999996,0.8266666666666664,0.5479999999999999,0.17249999999999993,True,-0.3555568,-1.0
0.3,0.07499999999999996,0.8583333333333332,0.5574999999999999,0.17249999999999993,True,-0.35880200000000007,-1.0
0.3,0.07499999999999996,0.8899999999999999,0.567,0.17249999999999993,True,-0.3620472000000001,-1.0
0.3,0.07499999999999996,0.9216666666666666,0.5765,0.17249999999999993,True,-0.36529240000000013,-1.0
0.3,0.07499999999999996,0.9533333333333329,0.5859999999999999,0.17249999999999993,True,-0.3685376,-1.0
